timestamp,source_id,source_role,dest,dest_id,message_type,details
10.5,3,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.5,32,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.5,0,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.5,76,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.6,20,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.6,18,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.6,28,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.6,98,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.6,10,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.6,59,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.6,88,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.7,58,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.7,89,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.7,81,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.7,79,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.7,73,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.7,15,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.7,22,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.7,53,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.7,1,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.7,83,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.8,31,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.8,56,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.8,96,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.8,75,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.8,49,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.8,78,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.8,50,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.8,33,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.8,94,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,27,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,42,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,38,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,7,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,74,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,54,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,45,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,82,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,70,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,51,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,95,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
10.9,72,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,57,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,65,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,14,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,30,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,23,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,6,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,66,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,9,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,46,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,19,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.0,21,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.1,40,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.1,11,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.1,17,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.1,68,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.1,5,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.1,44,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.1,25,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.1,48,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.1,67,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,8,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,43,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,26,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,29,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,16,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,77,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,60,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,4,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,87,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,52,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.2,61,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.3,64,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.3,24,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.3,35,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.3,62,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.3,84,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.3,39,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.3,97,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.3,2,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.3,13,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.4,71,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.4,85,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.4,55,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.4,34,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.4,69,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.4,47,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.4,37,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.5,86,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.5,41,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.5,63,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.5,12,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.5,36,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.5,3,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.5,32,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.5,0,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.5,76,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.6,20,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.6,18,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.6,28,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.6,98,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.6,10,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.6,59,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.6,88,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.7,58,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.7,89,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.7,81,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.7,79,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.7,73,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.7,15,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.7,22,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.7,53,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.7,1,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.7,83,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.8,31,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.8,56,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.8,96,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.8,75,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.8,49,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.8,78,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.8,50,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.8,33,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.8,94,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,27,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,42,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,38,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,7,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,74,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,54,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,45,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,82,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,70,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,51,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,95,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
11.9,72,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,57,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,65,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,14,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,30,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,23,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,6,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,66,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,9,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,46,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,19,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.0,21,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.1,40,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.1,11,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.1,17,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.1,68,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.1,5,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.1,44,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.1,25,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.1,48,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.1,67,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,8,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,43,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,26,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,29,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,16,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,77,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,60,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,4,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,87,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,52,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.2,61,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.3,64,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.3,24,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.3,35,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.3,62,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.3,84,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.3,39,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.3,97,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.3,2,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.3,13,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.4,71,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.4,85,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.4,55,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.4,34,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.4,69,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.4,47,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.4,37,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.5,86,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.5,41,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.5,63,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.5,12,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.5,36,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.5,3,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.5,32,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.5,0,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.5,76,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.6,20,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.6,18,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.6,28,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.6,98,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.6,10,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.6,59,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.6,88,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.7,58,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.7,89,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.7,81,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.7,79,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.7,73,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.7,15,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.7,22,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.7,53,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.7,1,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.7,83,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.8,31,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.8,56,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.8,96,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.8,75,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.8,49,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.8,78,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.8,50,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.8,33,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.8,94,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,27,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,42,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,38,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,7,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,74,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,54,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,45,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,82,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,70,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,51,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,95,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
12.9,72,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,57,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,65,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,14,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,30,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,23,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,6,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,66,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,9,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,46,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,19,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.0,21,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.1,40,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.1,11,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.1,17,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.1,68,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.1,5,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.1,44,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.1,25,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.1,48,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.1,67,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,8,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,43,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,26,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,29,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,16,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,77,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,60,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,4,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,87,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,52,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.2,61,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.3,64,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.3,24,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.3,35,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.3,62,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.3,84,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.3,39,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.3,97,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.3,2,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.3,13,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.4,71,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.4,85,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.4,55,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.4,34,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.4,69,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.4,47,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.4,37,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.5,86,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.5,41,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.5,63,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.5,12,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.5,36,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.5,3,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.5,32,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.5,0,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.5,76,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.6,20,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.6,18,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.6,28,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.6,98,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.6,10,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.6,59,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.6,88,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.7,58,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.7,89,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.7,81,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.7,79,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.7,73,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.7,15,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.7,22,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.7,53,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.7,1,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.7,83,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.8,31,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.8,56,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.8,96,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.8,75,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.8,49,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.8,78,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.8,50,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.8,33,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.8,94,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,27,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,42,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,38,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,7,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,74,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,54,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,45,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,82,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,70,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,51,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,95,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
13.9,72,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,57,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,65,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,14,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,30,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,23,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,6,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,66,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,9,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,46,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,19,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.0,21,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.1,40,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.1,11,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.1,17,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.1,68,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.1,5,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.1,44,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.1,25,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.1,48,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.1,67,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,8,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,43,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,26,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,29,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,16,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,77,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,60,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,4,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,87,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,52,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.2,61,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.3,64,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.3,24,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.3,35,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.3,62,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.3,84,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.3,39,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.3,97,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.3,2,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.3,13,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.4,71,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.4,85,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.4,55,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.4,34,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.4,69,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.4,47,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
14.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
