source_id,target_id,distance
75,85,59.314776
75,86,80.139965
75,87,141.889992
75,88,218.773207
75,89,305.669367
75,90,392.056553
75,91,361.024492
75,92,298.482906
75,93,216.304091
75,94,187.557925
75,95,176.979866
75,96,177.891633
75,97,212.675894
75,98,274.019821
75,99,341.959068
76,77,53.619229
76,78,174.708575
76,79,207.371554
76,80,451.141075
76,81,369.992052
76,82,323.630913
76,83,216.449723
76,84,155.410487
76,85,101.269479
76,86,79.178067
76,87,111.883772
76,88,180.538277
76,89,263.304223
76,90,448.043475
76,91,416.509977
76,92,353.105078
76,93,269.592314
76,94,230.416855
76,95,209.340838
76,96,190.043252
76,97,188.960665
76,98,243.952220
76,99,302.742260
77,78,121.136452
77,79,154.014817
77,80,502.826758
77,81,421.776008
77,82,374.857249
77,83,264.903220
77,84,203.463239
77,85,140.703994
77,86,93.341536
77,87,84.487905
77,88,137.140633
77,89,214.608730
77,90,496.968142
77,91,463.592839
77,92,398.417219
77,93,313.204655
77,94,262.785529
77,95,232.552690
77,96,195.960852
77,97,159.758552
77,98,206.055407
77,99,255.977703
78,79,34.040284
78,80,619.437214
78,81,538.812188
78,82,491.079118
78,83,377.770947
78,84,317.031122
78,85,248.020481
78,86,185.533905
78,87,123.169320
78,88,87.980017
78,89,116.172924
78,90,608.362523
78,91,571.851640
78,92,504.270928
78,93,417.791357
78,94,351.930700
78,95,309.798133
78,96,249.798834
78,97,148.138535
78,98,152.360351
78,99,161.470604
79,80,648.826294
79,81,568.501509
79,82,520.488046
79,83,406.240720
79,84,346.046693
79,85,275.909757
79,86,211.698483
79,87,144.373892
79,88,90.251124
79,89,89.804299
79,90,635.618100
79,91,598.046387
79,92,529.859484
79,93,443.379689
79,94,373.672248
79,95,329.075168
79,96,264.826905
79,97,152.597710
79,98,141.911905
79,99,134.493913
80,81,81.166995
80,82,128.364584
80,83,243.510229
80,84,302.806151
80,85,373.744470
80,86,439.589332
80,87,511.979394
80,88,589.370513
80,89,677.349188
80,90,72.225217
80,91,111.106862
80,92,160.176729
80,93,226.705196
80,94,318.415083
80,95,370.985666
80,96,443.018395
80,97,555.027469
80,98,619.602391
80,99,703.491717
81,82,48.677303
81,83,164.844306
81,84,222.792955
81,85,294.216160
81,86,360.307514
81,87,433.022328
81,88,511.001189
81,89,599.355189
81,90,102.892763
81,91,107.789778
81,92,117.426399
81,93,159.748066
81,94,251.299919
81,95,302.093181
81,96,371.487695
81,97,479.141381
81,98,544.207693
81,99,626.880682
82,83,116.169543
82,84,174.527727
82,85,245.749466
82,86,311.781530
82,87,384.435775
82,88,462.346486
82,89,550.682736
82,90,132.789525
82,91,119.567323
82,92,98.847743
82,93,116.993848
82,94,206.680013
82,95,256.207852
82,96,324.274232
82,97,430.634858
82,98,495.765827
82,99,578.257213
83,84,61.440008
83,85,130.462203
83,86,196.099519
83,87,268.496834
83,88,346.207564
83,89,434.513674
83,90,232.065959
83,91,200.351372
83,92,140.026566
83,93,69.184213
83,94,115.579598
83,95,154.666244
83,96,214.831198
83,97,315.268035
83,98,380.601854
83,99,462.359243
84,85,71.838741
84,86,138.023655
84,87,210.989616
84,88,289.670340
84,89,378.387575
84,90,293.505379
84,91,261.100114
84,92,198.418973
84,93,117.992074
84,94,117.322703
84,95,135.654280
84,96,178.431700
84,97,264.090419
84,98,329.525787
84,99,408.496671
85,86,66.200456
85,87,139.152378
85,88,217.870929
85,89,306.611767
85,90,360.363078
85,91,324.687603
85,92,258.360614
85,93,172.657559
85,94,130.096461
85,95,117.948014
85,96,129.173652
85,97,194.938831
85,98,260.015040
85,99,337.324314
86,87,72.982673
86,88,151.891352
86,89,240.658393
86,90,423.954380
86,91,386.530468
86,92,318.748241
86,93,232.260463
86,94,171.567857
86,95,139.213595
86,96,110.897586
86,97,134.697468
86,98,198.221067
86,99,272.453190
87,88,79.127079
87,89,167.836853
87,90,494.126126
87,91,455.225700
87,92,386.547885
87,93,300.246527
87,94,229.487684
87,95,186.641393
87,96,130.146133
87,97,77.544208
87,98,133.252176
87,99,201.102709
88,89,88.767063
88,90,568.751194
88,91,528.362105
88,92,459.095835
88,93,373.565304
88,94,296.098901
88,95,247.895566
88,96,179.066687
88,97,62.369139
88,98,72.778108
88,99,123.243390
89,90,654.879286
89,91,613.504284
89,92,544.015887
89,93,459.303054
89,94,378.275185
89,95,327.751585
89,96,254.943547
89,97,130.119282
89,98,82.473575
89,99,45.299250
90,91,47.896539
90,92,113.828472
90,93,195.628057
90,94,282.278983
90,95,335.520364
90,96,409.847342
90,97,528.330712
90,98,591.200190
90,99,677.185870
91,92,69.552769
91,93,155.013623
91,94,237.996769
91,95,291.026587
91,96,365.665799
91,97,485.826593
91,98,547.919996
91,99,634.400057
92,93,86.504181
92,94,168.750902
92,95,221.913547
92,96,296.428500
92,97,416.275026
92,98,478.450614
92,99,564.869633
93,94,92.083040
93,95,144.290402
93,96,216.750403
93,97,332.863612
93,98,396.188676
93,99,481.777110
94,95,53.267390
94,96,127.684190
94,97,249.091246
94,98,310.156799
94,99,396.982347
95,96,74.749190
95,97,197.894457
95,98,257.744720
95,99,344.852284
96,97,124.835616
96,98,183.131316
96,99,270.379162
97,98,65.484571
97,99,148.927136
98,99,87.433419
