timestamp,node_id,role,remaining_energy,energy_consumed,energy_tx,energy_rx,energy_idle,energy_sleep,is_alive,packets_sent,packets_received,packets_lost,bytes_sent,bytes_received
216.0,9,UNDISCOVERED,9312.499790529111,687.5002094708889,275.0,412.5,0.0,0.00020947095826555608,True,55,165,5,2750,8250
216.0,10,UNDISCOVERED,9312.499790249629,687.5002097503711,275.0,412.5,0.0,0.0002097503476742936,True,55,165,5,2750,8250
216.0,11,UNDISCOVERED,9314.999790111931,685.0002098880686,285.0,400.0,0.0,0.00020988806733761547,True,57,160,3,2850,8000
216.0,12,UNDISCOVERED,9089.999790063614,910.0002099363865,255.0,655.0,0.0,0.00020993635411533824,True,51,262,9,2550,13100
216.0,13,UNDISCOVERED,9209.99979072338,790.0002092766208,270.0,520.0,0.0,0.00020927669286685912,True,54,208,5,2700,10400
216.0,14,UNDISCOVERED,9079.99979090694,920.0002090930593,280.0,640.0,0.0,0.00020909313302432784,True,56,256,3,2800,12800
216.0,15,UNDISCOVERED,9187.499790285912,812.5002097140878,265.0,547.5,0.0,0.0002097141797809038,True,53,219,7,2650,10950
216.0,16,UNDISCOVERED,9172.499790285803,827.5002097141969,275.0,552.5,0.0,0.00020971417019347737,True,55,221,5,2750,11050
216.0,17,UNDISCOVERED,9029.999790430784,970.0002095692162,270.0,700.0,0.0,0.00020956928256330763,True,54,280,5,2700,14000
216.0,18,UNDISCOVERED,9059.999790276817,940.0002097231827,260.0,680.0,0.0,0.0002097232451657824,True,52,272,7,2600,13600
216.0,19,UNDISCOVERED,9199.999790276734,800.0002097232664,275.0,525.0,0.0,0.0002097232487074313,True,55,210,5,2750,10500
216.0,20,UNDISCOVERED,9187.499790111942,812.5002098880577,275.0,537.5,0.0,0.00020988804194076752,True,55,215,5,2750,10750
216.0,21,UNDISCOVERED,9072.499790111855,927.500209888145,250.0,677.5,0.0,0.00020988812410490128,True,50,271,10,2500,13550
216.0,22,UNDISCOVERED,9224.999790111944,775.0002098880559,265.0,510.0,0.0,0.0002098880407258289,True,53,204,7,2650,10200
216.0,23,UNDISCOVERED,9077.499790723452,922.500209276548,255.0,667.5,0.0,0.00020927663618490748,True,51,267,8,2550,13350
216.0,24,UNDISCOVERED,9047.49979022918,952.5002097708202,265.0,687.5,0.0,0.00020977080237537309,True,53,275,7,2650,13750
216.0,25,UNDISCOVERED,8752.499790285896,1247.5002097141041,290.0,957.5,0.0,0.00020971425681911524,True,58,383,2,2900,19150
216.0,26,UNDISCOVERED,9024.999790285812,975.0002097141878,285.0,690.0,0.0,0.0002097141713654559,True,57,276,2,2850,13800
216.0,27,UNDISCOVERED,9047.499791015436,952.5002089845639,270.0,682.5,0.0,0.00020898454880956412,True,54,273,5,2700,13650
216.0,28,UNDISCOVERED,9072.499790276632,927.5002097233682,250.0,677.5,0.0,0.00020972333651021795,True,50,271,10,2500,13550
